company,year,score_q1,score_q2,score_q3,score_q4,score_q5,score_q6,score_q7,score_q8,score_q9,score_q10,score_q11,score_q12,score_q13,score_q14,score_q15,score_q16,score_q17,score_q18,score_q19,score_q20,score_q21,score_q22,score_q23,score_q24,score_q25,score_q26,score_q27,score_q28,score_q29,score_q30,score_q31,score_q32,score_q33,score_q34,score_q35,score_q36,score_q37,score_q38,score_q39,score_q40,score_q41,score_q42,score_q43,score_q44,score_q45,score_q46,score_q47,score_q48,score_q49,score_q50,score_q51,score_q52,score_q53,score_q54,score_q55,score_q56,score_q57,score_q58,score_q59,score_q60,score_q61,score_q62,score_q63,score_q64,score_q65,score_q66,score_q67,score_q68,score_q69,vdi_score_scaled,vdi_score_unscaled
RIL,2017,0.9874508380889891,0.9909849762916564,0.995589554309845,0.9908627867698668,0.9808127284049988,0.980423390865326,0.9787355065345764,0.9862213730812072,0.980442762374878,0.9903543591499328,0.985036849975586,0.989307165145874,0.9876567125320436,0.9768729209899902,0.9907500743865968,0.9296114444732666,0.9706134796142578,0.9068745374679564,0.9687005281448364,0.9853002429008484,0.9736356735229492,0.9648916125297546,0.9396315813064576,0.964065968990326,0.9944248199462892,0.9786397814750672,0.9108947515487672,0.8378074765205383,0.9838429689407348,0.9854823350906372,0.9405734539031982,0.9688509106636048,0.987554132938385,0.897240936756134,0.9800458550453186,0.966048777103424,0.98368638753891,0.9896926283836364,0.9217129349708556,0.9957308173179626,0.9924193620681764,0.8849073052406311,0.9468823671340942,0.9952840805053712,0.8462383151054382,0.932909905910492,0.9640920758247375,0.9348596930503844,0.9914998412132264,0.96847265958786,0.5348351001739502,0.9552868604660034,0.9732475876808168,0.990291178226471,0.9360763430595398,0.8508158326148987,0.9138953685760498,0.9872596859931946,0.9770269393920898,0.9887524247169496,0.9933092594146729,0.9684274792671204,0.9301015734672546,0.9901592135429382,0.9760744571685792,0.9758565425872804,0.956628680229187,0.9740458130836488,0.963024914264679,75.36231884,52.0
RIL,2018,0.989506721496582,0.9931997060775756,0.9930946230888368,0.994549036026001,0.981184184551239,0.9864176511764526,0.9787440299987792,0.9869868159294128,0.9819880723953248,0.9907639026641846,0.95147442817688,0.99126935005188,0.992456316947937,0.98325377702713,0.9938035011291504,0.97077614068985,0.975450038909912,0.8863028287887573,0.9785441160202026,0.9904077649116516,0.9701188206672668,0.9571430683135986,0.9215001463890076,0.9580471515655518,0.9890116453170776,0.9793069958686828,0.9752936363220216,0.912095844745636,0.9834522604942322,0.987277090549469,0.960749089717865,0.9518169164657592,0.9795376658439636,0.8717890977859497,0.9804537892341614,0.9756066203117372,0.9884926080703736,0.9854610562324524,0.920174241065979,0.995783805847168,0.9829867482185364,0.9043763279914856,0.9524765610694884,0.9768049120903016,0.9191336631774902,0.7938460111618042,0.929099977016449,0.9513782262802124,0.9753764867782592,0.9762914180755616,0.4924450218677521,0.9251859784126282,0.956095814704895,0.9853965044021606,0.8675161004066467,0.9097484350204468,0.8482370972633362,0.9861278533935548,0.9757612943649292,0.9766840934753418,0.9881839752197266,0.9750816226005554,0.830865740776062,0.98835027217865,0.9737549424171448,0.9575294852256776,0.982766330242157,0.9846756458282472,0.9832214117050172,76.8115942,53.0
TCS,2014,0.9617652297019958,0.9828792810440063,0.9782180786132812,0.9736673831939696,0.8917617201805115,0.9115300178527832,0.9487398862838744,0.949223518371582,0.8808368444442749,0.9553603529930116,0.9818994402885436,0.978748857975006,0.9797237515449524,0.968144953250885,0.9790456295013428,0.9408731460571288,0.9460434317588806,0.9678893089294434,0.9268242716789246,0.94964200258255,0.939220130443573,0.9482346773147584,0.941253423690796,0.8806943893432617,0.9831515550613404,0.9570945501327516,0.8740048408508301,0.8630765080451965,0.9685453176498412,0.9800589680671692,0.9616509675979614,0.925678014755249,0.9773827195167542,0.8988610506057739,0.9868696331977844,0.9817323088645936,0.8990759253501892,0.9612258076667786,0.8382261991500854,0.9937423467636108,0.956772804260254,0.8808028101921082,0.9649266004562378,0.9527105689048768,0.8996292948722839,0.8609029650688171,0.986309289932251,0.7889880537986755,0.9308345913887024,0.9660369157791138,0.6291998624801636,0.8951889872550964,0.952061653137207,0.9848167300224304,0.8736128211021423,0.8708065748214722,0.8227484226226807,0.965535581111908,0.96816223859787,0.9575304985046388,0.9833831191062928,0.9660398364067078,0.8913014531135559,0.9715647101402284,0.9899458885192872,0.9233545064926147,0.9514368176460266,0.9866524338722228,0.9335157871246338,47.82608696,33.0
TCS,2015,0.9768885970115662,0.9889548420906068,0.968229115009308,0.9832494854927064,0.9031081795692444,0.8874468803405762,0.9494187235832214,0.966058611869812,0.8856816291809082,0.9650223255157472,0.987363576889038,0.9697413444519044,0.9784159660339355,0.9531893134117126,0.9846264123916626,0.8864181041717529,0.9568294286727904,0.9602773785591124,0.9620415568351746,0.9734532833099364,0.9146660566329956,0.9068902730941772,0.8805364370346069,0.9016321301460266,0.9670899510383606,0.9653382897377014,0.8854392766952515,0.6601282358169556,0.9858738780021667,0.9740175008773804,0.9581114649772644,0.9503141045570374,0.9851582050323486,0.8980379104614258,0.9702450633049012,0.943349540233612,0.8093616962432861,0.9465775489807128,0.9253867268562316,0.9967522621154784,0.9334657788276672,0.8836541175842285,0.9582648277282716,0.9699565172195436,0.7823790311813354,0.6440876722335815,0.9914321303367616,0.890612006187439,0.976413905620575,0.9662558436393738,0.739871621131897,0.9204283356666564,0.9271103143692015,0.9803693890571594,0.7850673794746399,0.7311534285545349,0.820249617099762,0.9270350933074952,0.9864925742149352,0.947484016418457,0.989015519618988,0.934795081615448,0.8487539887428284,0.9904043078422546,0.978486955165863,0.8998680114746094,0.985046684741974,0.986595094203949,0.9449004530906676,47.82608696,33.0
TCS,2016,0.9712645411491394,0.9764729142189026,0.9827014803886414,0.9810567498207092,0.9070813655853271,0.9429908394813538,0.9375739097595216,0.9724333882331848,0.938423752784729,0.9806007742881776,0.9691813588142396,0.9863740801811218,0.9893972873687744,0.9370086193084716,0.9823691844940186,0.9055831432342528,0.96777081489563,0.8893030285835266,0.9248769283294678,0.9564083814620972,0.9658637046813964,0.9138888716697692,0.9222711324691772,0.8740746974945068,0.9770408272743224,0.9477683305740356,0.8631612658500671,0.9540335536003112,0.99065101146698,0.9847965240478516,0.9699733853340148,0.9509892463684082,0.9753660559654236,0.9656679034233092,0.9687130451202391,0.8974850177764893,0.8908601999282837,0.9801912903785706,0.8382400274276733,0.9962178468704224,0.9092069864273072,0.8487064838409424,0.963235318660736,0.9524169564247132,0.885643720626831,0.6971297264099121,0.996229350566864,0.8447509407997131,0.9869467616081238,0.9124329090118408,0.6175382137298584,0.939980685710907,0.9148085117340088,0.9733323454856871,0.8304409384727478,0.7774122953414917,0.8579385876655579,0.958727777004242,0.9645113348960876,0.9492089748382568,0.9864959120750428,0.963215947151184,0.7736892104148865,0.9857457876205444,0.9936122298240662,0.9816224575042723,0.9792281985282898,0.9833773970603944,0.9437289237976074,47.82608696,33.0
TCS,2017,0.9630385041236876,0.9789624214172364,0.9825514554977416,0.974901020526886,0.8478670716285706,0.8795512318611145,0.933096408843994,0.9516406655311584,0.7209737300872803,0.9693121910095216,0.9782058596611024,0.9812596440315248,0.9925546646118164,0.9514945149421692,0.9872321486473083,0.8953580260276794,0.94817453622818,0.8903774619102478,0.9690058827400208,0.9144976735115052,0.9502933621406556,0.9535170793533324,0.934119999408722,0.8405583500862122,0.959377110004425,0.7448065280914307,0.8178347945213318,0.9897008538246156,0.9890313744544984,0.9890199899673462,0.9727174639701844,0.9512603878974916,0.9888261556625366,0.9278221130371094,0.9566494822502136,0.982244074344635,0.8220533728599548,0.9750743508338928,0.7806631922721863,0.9962464570999146,0.9630351662635804,0.7496048212051392,0.9372736215591432,0.954827606678009,0.8950713872909546,0.9159359335899352,0.9918293952941896,0.9114188551902772,0.985767126083374,0.9790442585945128,0.41563880443573,0.8530533313751221,0.9149587750434875,0.9853702783584596,0.7447937726974487,0.9367573261260986,0.7257814407348633,0.8579697012901306,0.860806405544281,0.9114488363265992,0.9836376905441284,0.9582629799842834,0.816799521446228,0.9419724345207214,0.992224097251892,0.9658872485160828,0.9846912622451782,0.9589759707450868,0.969925343990326,49.27536232,34.0
TCS,2018,0.9620974063873292,0.9881397485733032,0.9719998836517334,0.983074963092804,0.8891010284423828,0.9659465551376344,0.9347040057182312,0.9550878405570984,0.9120883345603944,0.9822417497634888,0.985237181186676,0.977182686328888,0.9812979698181152,0.9659302830696106,0.981656014919281,0.9104364514350892,0.9066212177276612,0.8682471513748169,0.9546716213226318,0.931058704853058,0.9628860950469972,0.9325605630874634,0.9829267859458924,0.8962823748588562,0.9910086989402772,0.7787929177284241,0.7647851705551147,0.9831923246383668,0.9866245985031128,0.979635775089264,0.9431208968162536,0.969313144683838,0.9902342557907104,0.9784249663352966,0.9727439284324646,0.8907110691070557,0.9113563895225524,0.9489061236381532,0.8161340951919556,0.9960357546806335,0.9576048851013184,0.8221198916435242,0.972619354724884,0.9701204895973206,0.8726372122764587,0.5352818965911865,0.9899333119392396,0.9207926988601683,0.7601830363273621,0.9118212461471558,0.286752700805664,0.9002258777618408,0.9358146786689758,0.9730491042137146,0.8167012929916382,0.9623629450798036,0.8153504133224487,0.9805160164833068,0.9334440231323242,0.938450038433075,0.9723159670829772,0.9677872061729432,0.9473367929458618,0.958788514137268,0.9882461428642272,0.9188935160636902,0.9880814552307128,0.9901538491249084,0.8954898118972778,57.97101449,40.0
Tata Motors,2014,0.9716877341270448,0.9874240756034852,0.9946298003196716,0.9871828556060792,0.9673164486885072,0.9053398370742798,0.9580820202827454,0.9861544966697692,0.961850643157959,0.9911439418792723,0.982211410999298,0.9788365960121156,0.9848552942276,0.9753127098083496,0.9894893765449524,0.932271420955658,0.9729509949684144,0.8748815059661865,0.9381139278411864,0.9311830401420592,0.9413033723831176,0.959453284740448,0.934924066066742,0.9037588238716124,0.988175094127655,0.9666741490364076,0.8655650019645691,0.9793067574501038,0.9896442294120787,0.9722587466239928,0.9804272055625916,0.9658390283584596,0.960896611213684,0.8350999355316162,0.9524288773536682,0.8936873078346252,0.973832070827484,0.9675158858299256,0.8675835132598877,0.9958378076553344,0.9868186116218568,0.8314728736877441,0.9639735221862792,0.9581294059753418,0.8724432587623596,0.3724935948848724,0.9120246767997742,0.8626986742019653,0.9661372900009156,0.9651137590408324,0.4861794710159302,0.9166620373725892,0.9604753255844116,0.9908891320228576,0.9650505781173706,0.9854046702384948,0.8406251072883606,0.9861081838607788,0.9630933403968812,0.9644477963447572,0.9820214509963988,0.9835093021392822,0.8791412711143494,0.9779297709465028,0.9866493940353394,0.9888910055160522,0.9813733100891112,0.9626876711845398,0.974714696407318,69.56,47.9964
Tata Motors,2015,0.97045236825943,0.9901168346405028,0.9866449236869812,0.9906026124954224,0.9604310989379884,0.955504596233368,0.9578427076339722,0.983121395111084,0.9747051000595092,0.9313934445381165,0.9551703929901124,0.9856963753700256,0.9896714091300964,0.9482259750366212,0.9867546558380128,0.9252588152885436,0.9848422408103944,0.9480693340301514,0.9051021337509156,0.9863318800926208,0.9006971716880798,0.927941083908081,0.96060448884964,0.9103749990463256,0.98334538936615,0.975978672504425,0.874252200126648,0.988471746444702,0.9892413020133972,0.976775050163269,0.9861597418785096,0.957018494606018,0.9839004278182985,0.9192230105400084,0.971968114376068,0.9738287925720216,0.9475125074386596,0.9485244750976562,0.8886952996253967,0.994916558265686,0.9849476218223572,0.8601028323173523,0.9638484716415404,0.965574026107788,0.9458450078964232,0.6003109216690063,0.9899640083312988,0.9183586239814758,0.9792858958244324,0.9656105041503906,0.5887405276298523,0.9321645498275756,0.9839121103286744,0.9782719612121582,0.9725869297981262,0.9636500477790833,0.9142909049987792,0.9903639554977416,0.9652535915374756,0.979642391204834,0.9856510758399964,0.9632840156555176,0.8588758707046509,0.9845411777496338,0.9872788190841676,0.898331880569458,0.9921536445617676,0.9557660818099976,0.9894391894340516,72.46,49.9974
Tata Motors,2016,0.9831580519676208,0.9905441403388976,0.9926230907440186,0.9875961542129515,0.9277711510658264,0.9495169520378112,0.977673888206482,0.9839903116226196,0.9816908240318298,0.9839817881584167,0.9659136533737184,0.9843391180038452,0.9872198104858398,0.9796409606933594,0.9874352812767028,0.9775460958480836,0.9829491376876832,0.8744864463806152,0.9652814269065856,0.9726578593254088,0.8854886889457703,0.9596869349479676,0.930875301361084,0.9101774096488952,0.9889019727706908,0.9754018783569336,0.9559620022773744,0.98679918050766,0.986783802509308,0.9817776679992676,0.9802587032318116,0.9651111960411072,0.9783592820167542,0.9363774061203004,0.9824045896530152,0.933436632156372,0.9805826544761658,0.9647774696350098,0.9056664109230042,0.9965338110923768,0.982527494430542,0.9465749263763428,0.9509049654006958,0.952687680721283,0.8850799202919006,0.6905637979507446,0.9954363703727722,0.7868150472640991,0.986175775527954,0.9712696075439452,0.475618839263916,0.925438106060028,0.9460256099700928,0.9956851601600648,0.8256804943084717,0.9536845088005066,0.8206101655960083,0.992602288722992,0.9713096022605896,0.9699413180351256,0.9814438819885254,0.9677977561950684,0.880436897277832,0.9929535388946532,0.9860995411872864,0.9483819603919984,0.9902601838111876,0.9878657460212708,0.9898289442062378,73.91,50.9979
Tata Motors,2017,0.9897123575210572,0.9916448593139648,0.990318775177002,0.989566206932068,0.9423221349716188,0.9840587973594666,0.9524391889572144,0.9751489758491516,0.9679709672927856,0.9787558913230896,0.986765444278717,0.9855380058288574,0.9870671033859252,0.972033441066742,0.9892269968986512,0.9799324870109558,0.9720476269721984,0.9573308229446412,0.9708119034767152,0.9893943667411804,0.9817798733711244,0.9545931816101074,0.9228308200836182,0.939533531665802,0.9858728647232056,0.962575912475586,0.8640172481536865,0.9805063009262084,0.990480899810791,0.9875413775444032,0.9511229395866394,0.9552820324897766,0.9850428104400636,0.9234492182731628,0.9766222834587096,0.975949764251709,0.9801743030548096,0.9804121851921082,0.9163873195648192,0.9957547187805176,0.9870699644088744,0.9738064408302308,0.9655495882034302,0.968112587928772,0.9196513891220092,0.7132964134216309,0.9931720495224,0.8433852195739746,0.9888411164283752,0.972958505153656,0.5502243041992188,0.9354965686798096,0.9671863913536072,0.9784079790115356,0.9622985124588012,0.9372841715812684,0.8678253293037415,0.9899513721466064,0.9898303151130676,0.9819195866584778,0.986017644405365,0.9863604307174684,0.8589536547660828,0.9631901979446412,0.9881258606910706,0.9192407727241516,0.9883491396903992,0.9838111400604248,0.976296603679657,75.36,51.9984
Tata Motors,2018,0.9846091270446776,0.9933669567108154,0.9919922947883606,0.9902957677841188,0.9471784234046936,0.9706990122795104,0.952372670173645,0.9885006546974182,0.9743958115577698,0.960437536239624,0.986071765422821,0.9912760257720948,0.990822434425354,0.9619500041007996,0.9852502346038818,0.9678379893302916,0.9710060954093932,0.9130099415779114,0.9684417247772216,0.9905284643173218,0.9756274819374084,0.9765154719352722,0.9668886065483092,0.936603546142578,0.9868748784065248,0.9089261293411256,0.879643440246582,0.9858636260032654,0.9865222573280334,0.9806990027427672,0.9848289489746094,0.9845870733261108,0.9934461116790771,0.9217329621315002,0.97004634141922,0.965113878250122,0.9555389881134032,0.9812952280044556,0.976207435131073,0.9947901368141174,0.9825931787490844,0.9340941309928894,0.9628965258598328,0.9783099889755248,0.862385094165802,0.5726439952850342,0.9955579042434692,0.8507704734802246,0.9538750052452089,0.972405731678009,0.5523964166641235,0.9121646881103516,0.9720876812934875,0.9785090684890748,0.9581056237220764,0.967526912689209,0.8189056515693665,0.9884936213493348,0.9744889736175536,0.9687498211860656,0.988114058971405,0.980771005153656,0.885447084903717,0.947762966156006,0.9820676445961,0.9568750262260436,0.9895766377449036,0.9852287769317628,0.9876808524131776,75.36231884,52.0
Wipro,2014,0.9700623750686646,0.9901766777038574,0.9787953495979308,0.9844624400138856,0.8458411693572998,0.891211986541748,0.9175463318824768,0.9226309657096864,0.8689892292022705,0.9753673672676086,0.9301257133483888,0.9674206972122192,0.96793794631958,0.961994171142578,0.9745299220085144,0.903331458568573,0.8608875870704651,0.9804314374923706,0.9867965579032898,0.8640310764312744,0.9573833346366882,0.9624953866004944,0.9185163974761964,0.8706135153770447,0.9920238256454468,0.9708189964294434,0.9204134941101074,0.6938096880912781,0.9736469984054564,0.907257914543152,0.9506229758262634,0.9610308408737184,0.9736905097961426,0.9611731171607972,0.9821292757987976,0.940074622631073,0.6824260354042053,0.8946135640144348,0.712755024433136,0.993522584438324,0.9612954258918762,0.5601820945739746,0.9728785753250122,0.95084547996521,0.7612344622612,0.8412977457046509,0.9799504280090332,0.9428983926773072,0.8713396191596985,0.8427340984344482,0.7646528482437134,0.8617079257965088,0.9354708790779114,0.9847924709320068,0.8948798179626465,0.8411720991134644,0.741036593914032,0.9737692475318908,0.9745737910270692,0.9487036466598512,0.9842318296432496,0.9789820313453674,0.7932646870613098,0.9341037273406982,0.9921249151229858,0.977228581905365,0.9759441614151,0.9881078600883484,0.9885832667350768,49.27536232,34.0
Wipro,2015,0.9691675901412964,0.9888349771499634,0.9883877635002136,0.9869218468666076,0.8858784437179565,0.8557568192481995,0.949815571308136,0.9736032485961914,0.9372195601463318,0.980092227458954,0.9689186215400696,0.978968620300293,0.9712486863136292,0.9526281952857972,0.987245500087738,0.9261632561683656,0.93023419380188,0.9172866344451904,0.9695655107498168,0.974840760231018,0.9769797325134276,0.9486264586448668,0.9779884815216064,0.8550267815589905,0.9927434921264648,0.9801071882247924,0.9042952060699464,0.9744107723236084,0.982534408569336,0.9794509410858154,0.9698114395141602,0.9668301939964294,0.9829154014587402,0.9619507193565368,0.9791839718818665,0.9796175360679626,0.8311449885368347,0.9457799196243286,0.7699645161628723,0.9912423491477966,0.8935293555259705,0.8616329431533813,0.9711655974388124,0.966147243976593,0.9622278213500975,0.8119200468063354,0.9865249991416932,0.7901034355163574,0.82894366979599,0.9209999442100524,0.7188612222671509,0.9115565419197084,0.925081729888916,0.979022204875946,0.9646063446998596,0.869391679763794,0.7650784850120544,0.963696837425232,0.97112375497818,0.9355068206787108,0.9787399172782898,0.9771356582641602,0.9627214670181274,0.9916917085647584,0.9832484722137452,0.9589068293571472,0.9839012622833252,0.9897366166114808,0.9649302363395692,50.72463768,35.0
Wipro,2016,0.9753247499465942,0.9896721243858336,0.9869611263275146,0.9895551204681396,0.8300994038581848,0.9244850277900696,0.9638980031013488,0.977332353591919,0.9124791622161864,0.9841191172599792,0.9767062067985536,0.9805073738098145,0.9792243838310242,0.9792062044143676,0.9825937747955322,0.940210461616516,0.8855284452438354,0.9721166491508484,0.9438520073890686,0.959937334060669,0.9435412883758544,0.9223418235778807,0.946758270263672,0.8360243439674377,0.9853923916816713,0.9785083532333374,0.828809380531311,0.9395101070404052,0.982951521873474,0.9772688746452332,0.9593917727470398,0.9716686010360718,0.983433485031128,0.9665132761001588,0.9638668298721312,0.9588198065757751,0.88611900806427,0.9563596844673156,0.8796885013580322,0.9954851865768432,0.9579928517341614,0.9536945223808287,0.9662265181541444,0.9662482738494872,0.8620210886001587,0.734204888343811,0.9935171604156494,0.9912854433059692,0.9843189120292664,0.916120946407318,0.6590226292610168,0.9151158332824708,0.968062698841095,0.9785422682762146,0.7818623781204224,0.9212811589241028,0.8050785064697266,0.9712022542953492,0.9728263020515442,0.9687383770942688,0.9828967452049256,0.972152590751648,0.9850580096244812,0.9625498652458192,0.9873706102371216,0.9287348985671996,0.987387239933014,0.9860352873802184,0.9602792859077454,59.42028986,41.0
Wipro,2017,0.9868738055229188,0.9939537048339844,0.988497793674469,0.9868047833442688,0.857180655002594,0.933388352394104,0.9752416610717772,0.9858802556991576,0.9781419038772584,0.9795001149177552,0.9892306327819824,0.9821082949638368,0.9822086691856384,0.9819210171699524,0.9893195629119872,0.9808788299560548,0.916916847229004,0.9682554006576538,0.9695740342140198,0.9648804664611816,0.983881652355194,0.9546713829040528,0.9756969213485718,0.8684960603713989,0.9889222979545592,0.9649762511253356,0.9398228526115416,0.9353708624839784,0.9875598549842834,0.9653210639953612,0.9823632836341858,0.9817801117897034,0.9762998819351196,0.9645243883132936,0.9731443524360656,0.9529847502708436,0.9467650055885316,0.9760809540748596,0.9405030608177184,0.993949055671692,0.9658337235450744,0.9173678755760192,0.9654120802879332,0.9596735835075378,0.9266520142555236,0.5507602691650391,0.99489825963974,0.8970292806625366,0.9850845336914062,0.9583980441093444,0.8951244950294495,0.93388432264328,0.9299753904342652,0.9600585103034972,0.8037900924682617,0.9443778395652772,0.7962490916252136,0.9891239404678344,0.9737769961357116,0.9794365167617798,0.9875913262367249,0.9396342039108276,0.9820891618728638,0.968185007572174,0.9672819972038268,0.968510627746582,0.9887689352035522,0.9909814596176147,0.9795383810997008,59.42028986,41.0
Wipro,2018,0.9724555611610411,0.9919424653053284,0.9881981611251832,0.9872586727142334,0.891474723815918,0.9495015740394592,0.9557282328605652,0.981863796710968,0.9092500805854796,0.9825427532196044,0.979930579662323,0.9811382293701172,0.9859499335289,0.9488868117332458,0.989256739616394,0.9294664859771729,0.9529205560684204,0.9880675673484802,0.964495062828064,0.971614956855774,0.9855258464813232,0.9455612301826476,0.9454724788665771,0.8710399270057678,0.9908547401428224,0.974595546722412,0.954212486743927,0.9253054857254028,0.9869977831840516,0.9805132150650024,0.9737454652786256,0.9800483584403992,0.976426124572754,0.9552390575408936,0.9859914779663086,0.9284481406211852,0.9059884548187256,0.982106864452362,0.9838829636573792,0.996198832988739,0.937042772769928,0.8663188815116882,0.9606290459632874,0.9751110672950744,0.8230825662612915,0.8572530746459961,0.9953628182411194,0.9867156147956848,0.9751927852630616,0.934820592403412,0.902819275856018,0.9034793972969056,0.9423561096191406,0.9826650023460388,0.831405520439148,0.7501830458641052,0.7793042659759521,0.9895024299621582,0.9789164662361144,0.9621367454528807,0.9882931113243104,0.9798344969749452,0.9772584438323976,0.9636497497558594,0.9859334230422974,0.9208601713180542,0.9886165261268616,0.9929646849632264,0.9829325675964355,56.52173913,39.0
